Uniprot,symbol,Fasta header,Sequence coverage [%],Distal#1_Ave,Distal#2_Ave,Distal#3_Ave,Proximal#1_Ave,Proximal#2_Ave,Proximal#3_Ave,Distal,Proximal,minus_LOG10_p_value,Difference,p_value
A5PL92,eif4ba,>tr|A5PL92|A5PL92_DANRE Eif4ba protein OS=Danio rerio GN=eif4ba PE=2 SV=1,9.9,21.925775,20.86653333,21.95165,22.365575,22.87593333,21.361475,21.58131944,22.20099444,4.48,-0.410,0.00 
A5PL98,sdhb,">sp|A5PL98|SDHB_DANRE Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Danio rerio GN=sdhb PE=2 SV=1",6.8,23.2522,22.29313333,21.731475,22.452575,20.34986667,21.265975,22.42560278,21.35613889,0.08,0.164,0.83 
A5PLC1,kdelc2,>tr|A5PLC1|A5PLC1_DANRE Uncharacterized protein OS=Danio rerio GN=kdelc2 PE=2 SV=1,3.9,22.164525,21.65963333,21.3039,22.33915,20.6192,23.053475,21.70935278,22.00394167,0.24,0.545,0.58 
A5PLC6,bag1,>tr|A5PLC6|A5PLC6_DANRE Si:dkey-216e9.4 protein OS=Danio rerio GN=bag1 PE=2 SV=1,8.7,21.6084,22.0527,22.142825,22.6166,19.81896667,21.4349,21.93464167,21.29015556,0.47,-0.447,0.34 
A5PLC8,ptmab,>sp|A5PLC8|PTMAB_DANRE Prothymosin alpha-B OS=Danio rerio GN=ptmab PE=1 SV=1,29.2,25.98225,26.80506667,27.02665,25.020975,26.35213333,26.02455,26.60465556,25.79921944,1.95,2.495,0.01 
A5PLJ7,oxsr1a,>tr|A5PLJ7|A5PLJ7_DANRE Oxsr1a protein OS=Danio rerio GN=oxsr1a PE=2 SV=1,8.7,22.077225,21.611,24.576775,22.79865,23.2525,24.270325,22.755,23.44049167,0.84,0.412,0.14 
A5PLK2,lhpp,>sp|A5PLK2|LHPP_DANRE Phospholysine phosphohistidine inorganic pyrophosphate phosphatase OS=Danio rerio GN=lhpp PE=2 SV=1,16.3,21.986725,21.75666667,21.57285,22.74805,20.77896667,23.0665,21.77208056,22.19783889,0.05,-0.225,0.90 
A5PMC3,si:dkeyp-110e4.6,>tr|A5PMC3|A5PMC3_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkeyp-110e4.6 PE=4 SV=1,4.1,21.945275,22.31363333,22.6615,22.6712,21.9164,21.7537,22.30680278,22.11376667,1.59,0.827,0.03 
A5PMF8,si:ch211-114l13.9,>tr|A5PMF8|A5PMF8_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-114l13.9 PE=4 SV=1,9,22.63735,22.226,22.8744,22.5021,21.63346667,21.415625,22.57925,21.85039722,0.03,-0.021,0.94 
A5PMG4,ahcyl1,>tr|A5PMG4|A5PMG4_DANRE Adenosylhomocysteinase OS=Danio rerio GN=ahcyl1 PE=3 SV=1,11.7,22.2253,21.5684,22.84505,22.320625,21.04803333,22.388,22.21291667,21.91888611,0.05,0.224,0.89 
A5PMI3,nsun2,>tr|A5PMI3|A5PMI3_DANRE Uncharacterized protein OS=Danio rerio GN=nsun2 PE=4 SV=1,3.5,22.3854,21.62233333,21.844175,22.7511,21.60846667,20.2667,21.95063611,21.54208889,0.06,0.060,0.86 
A5PMJ7,stx12,>tr|A5PMJ7|A5PMJ7_DANRE Uncharacterized protein OS=Danio rerio GN=stx12 PE=3 SV=1,14.2,21.866525,22.30766667,23.5887,21.880675,21.49283333,23.963825,22.58763056,22.44577778,0.21,-0.364,0.62 
A5PMN9,capn2b,>tr|A5PMN9|A5PMN9_DANRE Uncharacterized protein OS=Danio rerio GN=capn2b PE=4 SV=1,62.5,30.328675,30.80823333,30.913825,30.308275,30.70573333,30.65455,30.68357778,30.55618611,0.55,-0.624,0.28 
A5PMP1,capn1b,>tr|A5PMP1|A5PMP1_DANRE Uncharacterized protein OS=Danio rerio GN=capn1b PE=4 SV=1,5.4,24.754775,25.44866667,25.192275,24.24495,25.73833333,24.6598,25.13190556,24.88102778,1.53,0.847,0.03 
A5PMP8,c3b.2,>tr|A5PMP8|A5PMP8_DANRE Uncharacterized protein OS=Danio rerio GN=c3b.2 PE=4 SV=1,13.8,22.3595,23.13916667,24.470525,22.2822,24.46253333,27.0823,23.32306389,24.60901111,0.09,-0.134,0.82 
A5PMQ1,lta4h,>tr|A5PMQ1|A5PMQ1_DANRE Leukotriene A(4) hydrolase OS=Danio rerio GN=lta4h PE=3 SV=1,7.7,22.003125,21.614,22.061575,22.3919,21.0434,21.524625,21.8929,21.65330833,0.63,-0.825,0.23 
A5PMS9,ap1b1,>tr|A5PMS9|A5PMS9_DANRE AP complex subunit beta OS=Danio rerio GN=ap1b1 PE=3 SV=1,25.7,22.64905,23.79716667,26.68095,22.412,20.92826667,26.029875,24.37572222,23.12338056,1.66,2.184,0.02 
A5PMV7,ppp2r1a,>tr|A5PMV7|A5PMV7_DANRE Uncharacterized protein OS=Danio rerio GN=ppp2r1a PE=4 SV=1,68.6,30.107675,28.99236667,29.625,29.076975,29.37063333,29.30715,29.57501389,29.25158611,0.45,0.249,0.35 
A5PMW9,macrod2,>tr|A5PMW9|A5PMW9_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=macrod2 PE=4 SV=1,14.4,24.04205,23.3855,21.26895,22.101575,23.03743333,21.45405,22.89883333,22.19768611,0.77,0.414,0.17 
A5PMY0,st14a,>tr|A5PMY0|A5PMY0_DANRE Suppressor of tumorigenicity 14 protein homolog OS=Danio rerio GN=st14a PE=3 SV=1,24.2,22.800675,23.19613333,24.9881,21.934675,26.34713333,24.18035,23.66163611,24.15405278,0.08,0.213,0.84 
A5PMY4,rpa3,>tr|A5PMY4|A5PMY4_DANRE Uncharacterized protein OS=Danio rerio GN=rpa3 PE=4 SV=1,22.3,22.415425,21.07746667,21.28545,22.332425,21.11096667,21.129725,21.59278056,21.52437222,0.10,-0.160,0.79 
A5PMZ3,scinlb,>tr|A5PMZ3|A5PMZ3_DANRE Uncharacterized protein OS=Danio rerio GN=scinlb PE=4 SV=1,53.5,31.059175,31.61546667,31.336275,31.133375,31.6898,30.83585,31.33697222,31.219675,0.63,1.285,0.24 
A5PN03,edc4,>tr|A5PN03|A5PN03_DANRE Enhancer of mRNA-decapping protein 4 OS=Danio rerio GN=edc4 PE=4 SV=1,11.8,23.3911,21.6561,24.600825,22.037075,21.2299,24.018125,23.21600833,22.42836667,0.07,-0.065,0.86 
A5PN39,cryz,>tr|A5PN39|A5PN39_DANRE Uncharacterized protein OS=Danio rerio GN=cryz PE=4 SV=1,13.4,22.127675,22.19316667,21.89165,22.061225,21.29956667,22.2783,22.07083056,21.87969722,0.04,-0.118,0.91 
A5PN44,cds1,>tr|A5PN44|A5PN44_DANRE Phosphatidate cytidylyltransferase (Fragment) OS=Danio rerio GN=cds1 PE=3 SV=1,4.9,22.978775,21.47536667,24.184225,22.978925,21.45433333,22.798025,22.87945556,22.41042778,0.73,-0.211,0.18 
A5PN55,me2,>tr|A5PN55|A5PN55_DANRE Malic enzyme OS=Danio rerio GN=me2 PE=3 SV=1,21.7,22.337175,21.95533333,23.8644,21.74,21.1551,23.27305,22.71896944,22.05605,0.69,-1.056,0.21 
A5PN58,pxna,>tr|A5PN58|A5PN58_DANRE Paxillin (Fragment) OS=Danio rerio GN=pxna PE=4 SV=1,19.9,22.93165,21.65443333,24.520325,22.0693,20.9317,24.857925,23.03546944,22.61964167,0.74,-0.470,0.18 
A5PN61,epb41a,>tr|A5PN61|A5PN61_DANRE Uncharacterized protein OS=Danio rerio GN=epb41a PE=4 SV=1,5.5,22.1076,22.00763333,21.86285,22.374075,20.85226667,21.806825,21.99269444,21.67772222,1.63,-1.473,0.02 
A5PN62,ddah2,>tr|A5PN62|A5PN62_DANRE Si:dkey-46a12.1 OS=Danio rerio GN=ddah2 PE=2 SV=1,38.1,22.962125,21.26783333,23.86095,23.5467,22.67176667,24.077025,22.69696944,23.43183056,0.60,-0.392,0.25 
A5WUM0,prkaa1,>tr|A5WUM0|A5WUM0_DANRE OTTDARP00000018214 OS=Danio rerio GN=prkaa1 PE=4 SV=1,14,24.53715,21.4287,23.9444,22.047425,21.4557,24.465375,23.30341667,22.65616667,0.82,-1.050,0.15 
A5WUN5,si:ch211-253h3.1,>tr|A5WUN5|A5WUN5_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-253h3.1 PE=4 SV=1,5.6,22.0064,21.63593333,21.1203,22.654925,21.28906667,21.689825,21.58754444,21.87793889,0.71,-0.378,0.20 
A5WUQ7,apobb.2,>tr|A5WUQ7|A5WUQ7_DANRE Uncharacterized protein OS=Danio rerio GN=apobb.2 PE=4 SV=2,19.7,23.291325,25.33313333,25.7803,23.877,27.7796,28.08815,24.80158611,26.58158333,0.13,-0.068,0.75 
A5WUT4,zgc:103438,>tr|A5WUT4|A5WUT4_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:103438 PE=4 SV=1,20.9,22.743525,21.3313,20.99755,22.296075,21.80256667,22.64985,21.69079167,22.24949722,0.13,0.311,0.74 
A5WUY4,smarca1,>tr|A5WUY4|A5WUY4_DANRE Uncharacterized protein OS=Danio rerio GN=smarca1 PE=4 SV=1,5.6,22.146575,21.86053333,20.96805,22.128225,21.56316667,20.703875,21.65838611,21.46508889,0.16,-0.350,0.69 
A5WUY5,DKEY-90G20.1,>tr|A5WUY5|A5WUY5_DANRE Novel keratin protein (Zgc:110712) OS=Danio rerio GN=DKEY-90G20.1 PE=4 SV=1,24,25.889925,27.55106667,28.060625,23.778225,27.57203333,27.282875,27.16720556,26.21104444,0.66,-0.784,0.22 
A5WV02,pleca,>tr|A5WV02|A5WV02_DANRE Uncharacterized protein OS=Danio rerio GN=pleca PE=4 SV=1,44.1,28.6824,29.74673333,30.532425,27.592325,30.1454,30.4117,29.65385278,29.38314167,1.54,-0.944,0.03 
A5WV16,acsl4b,>tr|A5WV16|A5WV16_DANRE Uncharacterized protein OS=Danio rerio GN=acsl4b PE=4 SV=1,10.9,22.628325,21.84926667,22.736075,22.282025,21.67873333,22.635675,22.40455556,22.19881111,0.10,0.325,0.80 
A5WVI9,dnaja2l,>tr|A5WVI9|A5WVI9_DANRE Uncharacterized protein OS=Danio rerio GN=dnaja2l PE=3 SV=1,15,22.140525,23.3789,25.245075,22.3964,24.41966667,24.903925,23.58816667,23.90666389,0.35,-0.417,0.44 
A5WVN8,si:dkey-238o13.4,>tr|A5WVN8|A5WVN8_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-238o13.4 PE=4 SV=1,58,22.58505,26.1911,26.7033,25.43785,26.36883333,26.082525,25.15981667,25.96306944,0.04,0.085,0.92 
A5WVQ0,nat10,>tr|A5WVQ0|A5WVQ0_DANRE Uncharacterized protein OS=Danio rerio GN=nat10 PE=4 SV=1,7.9,22.17545,22.35173333,22.663925,22.308875,21.62916667,22.582075,22.39703611,22.17337222,0.03,0.051,0.92 
A5WVQ1,caprin1b,>tr|A5WVQ1|A5WVQ1_DANRE Uncharacterized protein OS=Danio rerio GN=caprin1b PE=4 SV=1,9.5,22.38825,22.78543333,23.35905,22.834275,21.36743333,23.75645,22.84424444,22.65271944,0.01,0.042,0.97 
A5WVS7,ing5a,>tr|A5WVS7|A5WVS7_DANRE Inhibitor of growth protein OS=Danio rerio GN=ing5a PE=2 SV=1,9.1,22.317775,21.94443333,21.5178,22.33665,21.5854,21.93705,21.92666944,21.95303333,0.44,-0.355,0.37 
A5WVU0,tbl1xr1b,>tr|A5WVU0|A5WVU0_DANRE Uncharacterized protein OS=Danio rerio GN=tbl1xr1b PE=4 SV=1,2.9,21.772975,21.7401,21.874125,22.6075,20.98603333,21.321625,21.79573333,21.63838611,0.85,-0.698,0.14 
A5WVW9,pclob,>tr|A5WVW9|A5WVW9_DANRE Uncharacterized protein (Fragment) OS=Danio rerio GN=pclob PE=4 SV=1,1.2,22.235375,21.34393333,20.936125,21.67575,20.72543333,23.0665,21.50514444,21.82256111,0.24,-0.142,0.57 
A5WVX0,itpa,>sp|A5WVX0|ITPA_DANRE Inosine triphosphate pyrophosphatase OS=Danio rerio GN=itpa PE=2 SV=1,23.6,22.083025,21.59066667,21.034575,23.237275,21.4939,21.142025,21.56942222,21.95773333,2.15,-0.647,0.01 
A5WVY7,xrn2,>tr|A5WVY7|A5WVY7_DANRE Uncharacterized protein OS=Danio rerio GN=xrn2 PE=4 SV=1,14.5,23.627,22.79306667,23.775625,23.137725,20.11033333,23.906075,23.39856389,22.38471111,0.10,-0.311,0.80 
A5WWD9,noxa1,>tr|A5WWD9|A5WWD9_DANRE Uncharacterized protein OS=Danio rerio GN=noxa1 PE=4 SV=1,10.8,22.419975,22.22613333,22.34965,21.42055,20.0978,21.4648,22.33191944,20.99438333,0.04,-0.057,0.90 
A5WWE7,aldh2l,>tr|A5WWE7|A5WWE7_DANRE Uncharacterized protein OS=Danio rerio GN=aldh2l PE=3 SV=1,43,21.998725,20.97406667,21.645325,21.526675,20.33396667,22.73085,21.53937222,21.53049722,0.41,-0.434,0.39 
A5WWG5,srsf3b,>tr|A5WWG5|A5WWG5_DANRE Uncharacterized protein OS=Danio rerio GN=srsf3b PE=4 SV=1,24.2,23.926375,23.37183333,25.788025,22.748275,23.50716667,25.3137,24.36207778,23.85638056,1.95,1.372,0.01 
A5WWI5,ahsg2,>tr|A5WWI5|A5WWI5_DANRE Uncharacterized protein OS=Danio rerio GN=ahsg2 PE=4 SV=1,30.3,23.847925,25.6225,25.789725,24.297975,26.9466,27.279125,25.08671667,26.17456667,0.35,0.544,0.44 
A5WWM0,vps4b,>tr|A5WWM0|A5WWM0_DANRE Uncharacterized protein OS=Danio rerio GN=vps4b PE=3 SV=1,36.6,22.794275,25.0573,25.110875,22.0945,24.9933,24.92725,24.32081667,24.00501667,0.16,-0.077,0.69 
A6NA21,ptrfb,>tr|A6NA21|A6NA21_DANRE Polymerase I and transcript release factor OS=Danio rerio GN=ptrfb PE=2 SV=1,27.1,27.695725,28.72166667,28.2544,27.8992,28.73526667,28.42395,28.22393056,28.35280556,1.13,1.066,0.07 
A7E2H0,defbl1,>tr|A7E2H0|A7E2H0_DANRE Beta-defensin OS=Danio rerio GN=defbl1 PE=2 SV=1,26.9,22.856125,21.03233333,22.0856,22.52445,20.43243333,22.7724,21.99135278,21.90976111,0.26,-0.081,0.54 
A7E2K1,zgc:171719,>tr|A7E2K1|A7E2K1_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:171719 PE=2 SV=1,33.2,22.69575,21.87223333,20.6786,22.750275,20.8665,21.538075,21.74886111,21.71828333,0.84,0.320,0.14 
A7E2K4,rplp2l,>tr|A7E2K4|A7E2K4_DANRE Rplp2l protein OS=Danio rerio GN=rplp2l PE=2 SV=1,80.7,27.0403,27.9808,27.602875,28.51685,27.97356667,27.7567,27.541325,28.08237222,0.09,0.175,0.81 
A7E2L8,lsm5,>tr|A7E2L8|A7E2L8_DANRE Uncharacterized protein OS=Danio rerio GN=lsm5 PE=2 SV=1,20.9,27.4451,21.4565,25.6459,24.945275,21.45673333,25.5462,24.84916667,23.98273611,0.07,0.140,0.85 
A7MBU9,cmbl,>tr|A7MBU9|A7MBU9_DANRE Uncharacterized protein OS=Danio rerio GN=cmbl PE=2 SV=1,47.5,23.059275,22.67046667,25.11145,26.932425,23.30466667,26.1409,23.61373056,25.45933056,0.98,-1.057,0.10 
A7MCF0,fip1l1b,>tr|A7MCF0|A7MCF0_DANRE Uncharacterized protein OS=Danio rerio GN=fip1l1b PE=2 SV=1,6.3,21.92905,21.8435,23.0125,23.031375,21.17973333,21.025175,22.26168333,21.74542778,1.06,-1.196,0.09 
A7MCR1,uqcrfs1,">tr|A7MCR1|A7MCR1_DANRE Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Danio rerio GN=uqcrfs1 PE=2 SV=1",16.5,22.25065,22.26236667,25.025875,22.70335,22.33706667,24.3446,23.17963056,23.12833889,0.99,0.313,0.10 
A7YT47,hadhaa,>tr|A7YT47|A7YT47_DANRE Hadha protein OS=Danio rerio GN=hadhaa PE=2 SV=1,16.3,22.941775,21.9456,20.87815,22.5048,21.24626667,22.880775,21.92184167,22.21061389,0.37,-0.296,0.42 
A7YT77,qdpra,>tr|A7YT77|A7YT77_DANRE Qdpra protein OS=Danio rerio GN=qdpra PE=2 SV=1,71.7,22.872175,23.641,22.0469,28.154825,27.51946667,27.94495,22.85335833,27.87308056,1.70,-1.139,0.02 
A7YY10,zgc:171772,>tr|A7YY10|A7YY10_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:171772 PE=2 SV=1,57.6,23.37405,24.88813333,22.001025,24.4529,25.8053,24.505275,23.42106944,24.92115833,0.15,-0.255,0.71 
A8DZ56,si:rp71-1i20.2,>tr|A8DZ56|A8DZ56_DANRE Uncharacterized protein OS=Danio rerio GN=si:rp71-1i20.2 PE=4 SV=1,5,23.617775,21.98763333,20.659125,22.32295,22.80576667,21.179875,22.08817778,22.10286389,0.50,-0.732,0.31 
A8DZ95,dpysl2b,>tr|A8DZ95|A8DZ95_DANRE Uncharacterized protein OS=Danio rerio GN=dpysl2b PE=4 SV=1,32.1,22.160225,24.20116667,24.53505,22.3658,26.56723333,26.3444,23.63214722,25.09247778,0.17,0.719,0.67 
A8DZD4,bnipl,>tr|A8DZD4|A8DZD4_DANRE Uncharacterized protein OS=Danio rerio GN=bnipl PE=4 SV=1,16.6,21.956475,21.91653333,25.584375,22.3144,21.0954,24.936575,23.15246111,22.782125,0.64,-0.323,0.23 
A8DZE4,gpib,>tr|A8DZE4|A8DZE4_DANRE Glucose-6-phosphate isomerase OS=Danio rerio GN=gpib PE=3 SV=1,4,22.791775,21.93563333,23.08215,22.15395,20.7194,23.79155,22.60318611,22.22163333,0.01,0.006,0.98 
A8DZG2,srsf6b,>tr|A8DZG2|A8DZG2_DANRE Uncharacterized protein OS=Danio rerio GN=srsf6b PE=4 SV=1,8.5,23.379875,24.5877,22.68345,23.2692,23.86823333,21.618975,23.55034167,22.91880278,2.46,1.035,0.00 
A8DZJ0,tbcb,>tr|A8DZJ0|A8DZJ0_DANRE Uncharacterized protein OS=Danio rerio GN=tbcb PE=4 SV=1,25.6,22.763,21.69106667,23.022475,22.289475,21.8213,21.913875,22.49218056,22.00821667,2.42,1.126,0.00 
A8E4Z6,zgc:123103,>tr|A8E4Z6|A8E4Z6_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:123103 PE=2 SV=1,39.9,27.1919,26.32626667,26.573,27.695425,28.0462,27.469525,26.69705556,27.73705,0.54,-0.536,0.29 
A8E526,rpl14,>tr|A8E526|A8E526_DANRE Rpl14 protein OS=Danio rerio GN=rpl14 PE=2 SV=1,44.6,26.843475,26.724,27.2224,26.495775,27.15686667,27.4976,26.92995833,27.05008056,0.71,0.372,0.20 
A8E5C1,serpina7,>tr|A8E5C1|A8E5C1_DANRE LOC564060 protein OS=Danio rerio GN=serpina7 PE=2 SV=1,11,23.080625,22.36366667,20.4514,22.5638,22.57553333,23.934825,21.96523056,23.02471944,0.20,0.487,0.63 
A8E5F3,glod4,>tr|A8E5F3|A8E5F3_DANRE Glyoxalase domain containing 4 OS=Danio rerio GN=glod4 PE=2 SV=1,25.8,22.88385,24.43956667,24.546825,22.57315,24.82953333,24.132525,23.95674722,23.84506944,0.53,-0.621,0.29 
A8E5H4,golga7,>tr|A8E5H4|A8E5H4_DANRE Uncharacterized protein OS=Danio rerio GN=golga7 PE=2 SV=1,10.5,22.202575,21.763,21.426425,22.67875,20.66696667,20.737525,21.79733333,21.36108056,1.73,-0.495,0.02 
A8E5I2,zgc:77517,>tr|A8E5I2|A8E5I2_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:77517 PE=2 SV=1,77.9,30.5677,30.54703333,30.2939,30.905675,31.19506667,30.42785,30.46954444,30.84286389,0.26,0.861,0.55 
A8E7C9,sec23ip,>tr|A8E7C9|A8E7C9_DANRE Uncharacterized protein OS=Danio rerio GN=sec23ip PE=4 SV=1,4.6,23.272675,21.63896667,21.623025,22.331925,20.0856,21.06575,22.17822222,21.16109167,0.55,-0.834,0.28 
A8E7D4,cers5,>tr|A8E7D4|A8E7D4_DANRE Uncharacterized protein OS=Danio rerio GN=cers5 PE=4 SV=1,7.5,22.36515,21.99503333,22.154125,22.2391,20.3949,21.35675,22.17143611,21.33025,0.02,-0.031,0.96 
A8E7G0,dhdhl,>tr|A8E7G0|A8E7G0_DANRE Uncharacterized protein OS=Danio rerio GN=dhdhl PE=4 SV=1,8.1,22.2738,21.8579,21.508575,22.301425,21.5641,20.54195,21.88009167,21.46915833,0.84,-0.660,0.14 
A8E7G6,prdx3,>tr|A8E7G6|A8E7G6_DANRE Uncharacterized protein OS=Danio rerio GN=prdx3 PE=4 SV=1,26.7,22.915325,23.47613333,25.893525,22.68555,24.17826667,25.8386,24.09499444,24.23413889,0.80,-1.037,0.16 
A8E7G8,tm9sf3,>tr|A8E7G8|A8E7G8_DANRE Uncharacterized protein OS=Danio rerio GN=tm9sf3 PE=4 SV=1,8.2,22.37255,21.19266667,21.10655,22.166475,21.5117,21.80295,21.55725556,21.82704167,0.01,-0.010,0.99 
A8E7I5,ttc36,>sp|A8E7I5|TTC36_DANRE Tetratricopeptide repeat protein 36 OS=Danio rerio GN=ttc36 PE=2 SV=1,21.9,22.748175,21.92883333,20.72125,22.4996,21.4255,25.34585,21.79941944,23.09031667,0.14,0.210,0.73 
A8E7K4,pcyt1aa,>tr|A8E7K4|A8E7K4_DANRE Uncharacterized protein OS=Danio rerio GN=pcyt1aa PE=4 SV=1,13.6,22.5432,22.63913333,22.71705,22.425875,22.43286667,21.126375,22.63312778,21.99503889,0.54,0.281,0.29 
A8E7L1,anxa13l,>tr|A8E7L1|A8E7L1_DANRE Annexin OS=Danio rerio GN=anxa13l PE=3 SV=1,34.7,22.331475,22.05376667,24.757525,22.0067,23.00626667,25.6257,23.04758889,23.54622222,0.92,-1.427,0.12 
A8E7N8,psmb4,>tr|A8E7N8|A8E7N8_DANRE Proteasome subunit beta type OS=Danio rerio GN=psmb4 PE=3 SV=1,34.8,23.258125,24.6151,25.626125,24.682875,25.00786667,25.4725,24.49978333,25.05441389,2.07,-1.567,0.01 
A8E7R9,ftr43,>tr|A8E7R9|A8E7R9_DANRE Uncharacterized protein OS=Danio rerio GN=ftr43 PE=4 SV=2,13,23.7294,21.85163333,25.4004,24.422625,22.7008,25.144675,23.66047778,24.08936667,2.85,1.036,0.00 
A8E7S3,sdr16c5a,>tr|A8E7S3|A8E7S3_DANRE Uncharacterized protein OS=Danio rerio GN=sdr16c5a PE=3 SV=1,6.2,22.047125,21.2066,20.7199,22.401975,20.76873333,21.6942,21.32454167,21.62163611,0.14,-0.666,0.72 
A8KB74,ca5a,>tr|A8KB74|A8KB74_DANRE Ca5 protein OS=Danio rerio GN=ca5a PE=2 SV=1,7.7,21.86725,21.37853333,21.6895,22.490825,23.03963333,21.992675,21.64509444,22.50771111,1.48,-1.731,0.03 
A8KB78,rps23,>tr|A8KB78|A8KB78_DANRE Uncharacterized protein OS=Danio rerio GN=rps23 PE=2 SV=1,48.3,23.9085,26.28076667,26.46,24.631275,26.26746667,24.859975,25.54975556,25.25290556,0.07,-0.246,0.84 
A8KBJ5,si:ch211-113a14.14,>tr|A8KBJ5|A8KBJ5_DANRE Histone H3 OS=Danio rerio GN=si:ch211-113a14.14 PE=2 SV=1,43.4,26.009675,21.79616667,29.9888,24.8854,20.7357,30.085875,25.93154722,25.23565833,0.16,-0.389,0.69 
A8KBR8,zgc:173994,>tr|A8KBR8|A8KBR8_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:173994 PE=2 SV=1,53,22.510675,21.5102,20.417575,22.379425,20.9471,21.920625,21.47948333,21.74905,0.03,-0.125,0.94 
A8KC02,cbr1l,>tr|A8KC02|A8KC02_DANRE LOC792137 protein OS=Danio rerio GN=cbr1l PE=2 SV=1,78.7,26.7255,26.88063333,27.564675,27.070525,27.58366667,28.1068,27.05693611,27.58699722,0.15,-0.333,0.70 
A8KC22,hnrnpl2,>tr|A8KC22|A8KC22_DANRE Hnrnpl protein OS=Danio rerio GN=hnrnpl2 PE=2 SV=1,35.4,22.5089,21.79903333,22.72755,22.2981,21.61153333,21.8432,22.34516111,21.91761111,0.52,1.824,0.30 
A8KC30,psmc1a,">tr|A8KC30|A8KC30_DANRE Proteasome (Prosome, macropain) 26S subunit, ATPase, 1a OS=Danio rerio GN=psmc1a PE=2 SV=1",28.9,22.17915,25.25473333,26.109575,22.874525,25.37383333,26.181625,24.51448611,24.80999444,1.50,-1.076,0.03 
A8WFT4,scly,>tr|A8WFT4|A8WFT4_DANRE Uncharacterized protein OS=Danio rerio GN=scly PE=2 SV=1,10.4,22.842475,21.32606667,25.79755,21.726125,20.83253333,26.503675,23.32203056,23.02077778,0.06,0.180,0.87 
A8WFU6,serpinh1a,>tr|A8WFU6|A8WFU6_DANRE Uncharacterized protein OS=Danio rerio GN=serpinh1a PE=2 SV=1,38.2,22.51835,21.96933333,25.459675,23.551975,23.232,25.88625,23.31578611,24.22340833,0.25,-0.399,0.56 
A8WGB4,soul4,>tr|A8WGB4|A8WGB4_DANRE LOC558832 protein (Fragment) OS=Danio rerio GN=soul4 PE=2 SV=1,6.3,22.49015,21.56813333,20.813475,22.38965,20.96713333,20.91025,21.62391944,21.42234444,0.07,0.146,0.86 
A8WGM1,vapal,>tr|A8WGM1|A8WGM1_DANRE Uncharacterized protein OS=Danio rerio GN=vapal PE=2 SV=1,10.6,23.337575,21.77203333,20.19915,22.16695,21.68213333,20.405625,21.76958611,21.41823611,0.26,1.040,0.54 
A8WGP7,ugdh,>tr|A8WGP7|A8WGP7_DANRE UDP-glucose 6-dehydrogenase OS=Danio rerio GN=ugdh PE=2 SV=1,17.2,22.28845,22.06896667,21.87645,23.21555,22.1808,22.8188,22.07795556,22.73838333,1.00,3.104,0.10 
A8WHU6,scel,>tr|A8WHU6|A8WHU6_DANRE Uncharacterized protein OS=Danio rerio GN=scel PE=4 SV=1,39.5,27.25195,26.55736667,28.33445,24.894825,24.78403333,26.137575,27.38125556,25.27214444,2.64,2.009,0.00 
A8WI00,stam2,>tr|A8WI00|A8WI00_DANRE Uncharacterized protein OS=Danio rerio GN=stam2 PE=4 SV=1,15.1,22.879875,22.98983333,23.48195,22.22705,22.73543333,22.01545,23.11721944,22.32597778,2.15,-1.943,0.01 
A8WIP2,mecp2,>tr|A8WIP2|A8WIP2_DANRE Uncharacterized protein OS=Danio rerio GN=mecp2 PE=4 SV=1,15.5,22.91,21.87593333,22.86615,22.987,22.68866667,23.192375,22.55069444,22.95601389,1.56,-1.041,0.03 
A8WIP9,satb2,>tr|A8WIP9|A8WIP9_DANRE DNA-binding protein SATB OS=Danio rerio GN=satb2 PE=3 SV=1,3.2,24.87365,21.01026667,23.14545,23.961625,21.35056667,21.649625,23.00978889,22.32060556,1.04,-0.453,0.09 
A8Y5U1,si:dkey-46a10.3,>sp|A8Y5U1|CE051_DANRE UPF0600 protein C5orf51 homolog OS=Danio rerio GN=si:dkey-46a10.3 PE=2 SV=1,6.2,21.42035,21.21866667,22.20605,22.007125,21.49386667,21.6897,21.61502222,21.73023056,0.83,1.641,0.15 
A9C3P0,mlec,>sp|A9C3P0|MLEC_DANRE Malectin OS=Danio rerio GN=mlec PE=3 SV=1,15.4,24.270125,23.55923333,24.9201,22.661425,24.2042,23.9133,24.24981944,23.592975,0.60,-0.977,0.25 
A9C3Q7,amt,>tr|A9C3Q7|A9C3Q7_DANRE Aminomethyltransferase OS=Danio rerio GN=amt PE=3 SV=1,11.5,22.568225,23.85833333,24.064625,23.552675,23.73803333,22.847625,23.49706111,23.37944444,0.48,-0.397,0.33 
